node,degree,closeness,betweenness,community,triangles,clustering
321,1070.8999999999958,0.6828434723171565,7.372101560478314e-05,1,99805,0.02581086493912148
322,1612.0999999999876,0.7488755622188905,0.0007031413511039431,0,152143,0.03220169574658873
323,1643.499999999989,0.7050105857445307,0.00046539525497441323,5,106401,0.037444241692540736
324,1613.2999999999843,0.8283582089552238,0.0010989613528023683,5,205188,0.025304075519822816
325,1450.7999999999922,0.6903939184519696,0.00034553591667820123,5,100744,0.036727327249697767
326,1466.6999999999896,0.7460791635548917,0.0003049364216142217,0,143556,0.029755339805696827
327,1028.699999999997,0.6682274247491639,0.00021614801173919413,4,80063,0.026601914516389144
328,989.6999999999975,0.6990902729181245,0.00015947811538993904,1,112892,0.022471349974958924
329,818.2999999999981,0.6533682145192936,0.00034988228041000255,2,77963,0.022590710582258866
330,1362.3999999999912,0.6913494809688582,5.984608523018678e-05,4,104606,0.03143347378094203
331,1773.9999999999864,0.7591185410334347,0.0013123033330114157,0,159033,0.03319250294291811
332,1309.4999999999934,0.6576695194206715,0.00045962644493038613,0,76933,0.04247807994438386
333,886.1999999999977,0.6777476255088195,0.00023453647368143027,3,95463,0.022587888941385775
334,925.7999999999969,0.6956824512534819,7.673003664987634e-05,1,110427,0.021926892403912743
335,1348.4999999999939,0.6629064366290643,0.0002644595162965237,5,82200,0.041395277529139116
336,1055.899999999996,0.6673346693386774,0.0004337002332994317,4,81447,0.02801111138392528
337,1492.1999999999907,0.7477544910179641,0.0001607676958378361,0,155649,0.031236414415501863
338,531.5000000000028,0.7405485544848036,0.00012637888389391397,6,147425,0.014384654031021155
339,1191.399999999994,0.6875430144528561,0.0003904228687127819,4,97267,0.02780068439512949
340,1519.59999999999,0.7786438035853468,0.00028748091540342706,0,182372,0.029653426626664637
341,980.199999999997,0.7045133991537377,0.0009185538243654477,6,112207,0.020183900216968496
342,1481.5999999999904,0.6961672473867596,0.0003941817569072078,0,102731,0.036180307358143794
343,1529.9999999999895,0.7556732223903178,0.0007286845964200676,5,155481,0.03000583500835696
344,1366.6999999999928,0.6664442961974649,0.00010565007224993862,5,84933,0.04115292969678378
345,1107.8999999999946,0.764345830145371,9.513760348763688e-05,1,167646,0.02108879743677201
346,907.499999999997,0.69375,0.0004930193418280702,6,103168,0.020252583648869133
347,928.199999999997,0.6550819672131147,0.0001496820802098023,1,71399,0.02388113018108222
348,807.8999999999979,0.6110091743119266,0.00021497783688832452,3,42491,0.029685942493858107
349,1050.2999999999947,0.7471952131637996,9.346201730971271e-05,3,150962,0.020684995244809466
350,989.1999999999967,0.6800544588155207,0.0003334998324978285,1,97142,0.02356735801835385
351,1374.899999999992,0.6990902729181245,0.00043831406556857453,0,114436,0.03544196217631989
352,1225.2999999999947,0.7427509293680298,0.0007092596938956324,1,149045,0.023984765012472327
353,1143.699999999992,0.74,0.00022057795938891465,6,148632,0.022640280936889683
354,1200.2999999999918,0.7556732223903178,0.0007255943795689957,1,141473,0.020783674912021686
355,1637.4999999999916,0.7596958174904943,0.0009038955932743511,0,163275,0.031816323172626636
356,1454.1999999999944,0.67182246133154,0.0005351042425190722,5,85914,0.0400884764980087
357,518.2000000000039,0.7244379985496737,0.0004814433672149103,2,131232,0.013279722821454506
358,1567.9999999999852,0.8011226944667201,0.0005746767269813362,5,184854,0.02646002932630853
359,1119.2999999999925,0.6691225720026792,0.00034008624522986573,6,86255,0.026424339090533783
360,1280.399999999995,0.6314791403286979,0.00046166980034715503,5,60146,0.05080275418944019
361,1566.7999999999865,0.7666922486569455,0.0009222315167538951,0,156920,0.028723868768711275
362,1404.3999999999915,0.7466367713004485,7.723154015739186e-05,5,143968,0.028975322637710573
363,1540.1999999999946,0.6576695194206715,0.0005531583687896313,0,79696,0.047716845794539414
364,996.4999999999958,0.7556732223903178,0.00026780287301329385,6,162682,0.01990383502117156
365,1518.1999999999887,0.7878548895899053,0.001019757232182082,5,173657,0.026644732580578524
366,864.9999999999976,0.697138869504536,0.00012326956214731764,6,108172,0.019630536932343536
367,1408.1999999999937,0.8181818181818182,0.0009424110626515437,4,204083,0.022776847911689137
368,797.6999999999982,0.6445161290322581,2.7081189405838704e-05,1,74062,0.024875506702365897
369,1449.199999999988,0.7291970802919708,0.001131678486387905,4,139362,0.028125964370077874
370,978.999999999996,0.6976256983240223,0.0002063519765590574,3,106789,0.0208244504029931
371,1059.8999999999965,0.6745442268737339,0.0005825241852852629,3,84764,0.023620045763027377
372,1055.399999999995,0.7438570364854803,0.00018463940752963247,3,146566,0.020492151552211076
373,1552.0999999999874,0.7455223880597015,0.0013575699948445434,0,146471,0.03072608416200532
374,700.2999999999993,0.6894409937888198,0.0002066863122307344,2,101968,0.01626793609508107
375,1440.099999999992,0.697138869504536,0.0006557994199944767,0,105506,0.035794376285045594
376,1523.2999999999868,0.7334801762114538,0.00042025993929801543,0,140183,0.03243110252874033
377,1403.999999999994,0.6800544588155207,0.00035591942739571317,5,94588,0.03892844236542172
378,1632.1999999999846,0.8387909319899244,0.00018600036413440996,5,211304,0.025432759635317718
379,1622.599999999989,0.7192224622030238,0.00047124612922876103,0,123874,0.03448127607017676
380,1082.0999999999945,0.7829153605015674,0.0008385624952091219,6,182081,0.019209126932766385
381,1215.799999999995,0.7602739726027398,0.0005951174955850975,4,159681,0.022842630818569565
382,1077.6999999999953,0.764345830145371,0.00012153101665459712,3,166946,0.020450432528389188
383,1339.0999999999933,0.6923076923076923,0.00016349014345006332,0,109722,0.03586844345379011
384,1356.399999999994,0.7941176470588235,0.00027047755838671,4,186376,0.023435304892991664
385,1556.0999999999879,0.7551020408163265,0.002505912726353608,0,155126,0.029239846134135914
386,869.2999999999976,0.7350993377483444,4.2126294631304654e-05,6,147567,0.01917632769054771
387,925.1999999999956,0.738905325443787,5.065185425906869e-05,3,141604,0.018377352137139553
388,521.4000000000035,0.7744186046511627,0.00035941084705279754,6,170104,0.013833231478643179
389,1383.3999999999908,0.8168438266557645,0.0007771298352460675,4,200748,0.022109192214524075
390,1557.5999999999888,0.75,0.00037810021109954304,0,153493,0.03174233291104978
391,1469.399999999988,0.7756211180124224,0.00011927982313197187,0,172487,0.02849600438320328
392,1098.5999999999947,0.6542239685658153,0.000285188327940499,4,74971,0.031624247118524934
393,1491.6999999999894,0.7539622641509434,0.00017661281856338738,0,160312,0.030313556916677666
394,1405.6999999999928,0.6889655172413793,0.0006985943859691354,5,98292,0.03527207010400756
395,920.8999999999963,0.7070063694267515,5.640242781191345e-05,3,107552,0.019067496236670648
396,1012.0999999999977,0.7161290322580646,0.0003075888179428593,3,128071,0.021724618696745936
397,980.8999999999967,0.7000700770847933,0.00012450660413252255,1,106588,0.021612728836767472
398,1206.6999999999919,0.7992,0.00011668314941528034,4,189452,0.021265124994066926
399,945.3999999999971,0.7792511700468019,8.207940739670868e-05,1,171894,0.0176144240808352
400,936.5999999999971,0.7324046920821115,0.00010063503717478333,1,149360,0.021212958035295534
401,1505.399999999988,0.7661042944785276,0.0009845182523873241,5,156692,0.028264280503911107
402,637.8,0.640795381654907,0.0005426936622661405,2,58642,0.016451198350728006
403,1950.3999999999862,0.8175122749590835,0.0012661291886408785,0,204482,0.030781794318092415
404,1217.5999999999926,0.7726218097447796,0.0004065521767592576,4,160159,0.021220279910220432
405,1121.1999999999969,0.7708333333333334,0.0009276477546350627,1,167861,0.01993147861956618
406,871.2999999999982,0.6371173469387755,0.0002324970260842004,3,60945,0.026197796855048906
407,1557.399999999989,0.7060070671378091,0.0004738396187961986,5,112466,0.035538713856781035
408,875.7999999999981,0.7340191036002939,0.00012193221946060958,6,147928,0.019921448659810062
409,1166.6999999999925,0.7684615384615384,0.0004140747293719906,4,158122,0.020931795572542537
410,1100.3999999999953,0.808252427184466,0.00046068112200376733,1,192691,0.01855806619728483
411,514.9000000000023,0.6367112810707457,4.6806994034782945e-05,2,63593,0.016495147154625345
412,1185.4999999999957,0.6923076923076923,0.00031546481112279377,4,106134,0.028524394555231064
413,1137.0999999999947,0.7696456086286595,0.00017318587792869696,1,171114,0.021377265816159216
414,866.3999999999983,0.6602775941837409,0.0003898019596082388,2,82095,0.023840444525680387
415,1298.7999999999902,0.7151037938439513,1.1033077165341693e-05,5,121659,0.030552082657934958
416,1514.599999999992,0.6942321056289089,0.0002457367186826105,5,106676,0.03703462111172932
417,1164.8999999999953,0.8024096385542169,0.000486143171513913,1,194242,0.02023700848422604
418,1074.699999999996,0.7829153605015674,0.00043567281376232615,6,176175,0.019314909144023867
419,1636.4999999999877,0.7947494033412887,0.0011280485562382688,5,185804,0.0282975256026478
420,1003.5999999999977,0.6342857142857142,9.343249156208408e-05,4,57416,0.03262786898330256
421,1698.1999999999907,0.7738187451587917,0.00027853504807412617,0,179258,0.032195129098073254
422,1350.5999999999951,0.647020725388601,0.0002577728028629832,5,69687,0.045855220217304926
423,1623.499999999989,0.7477544910179641,0.0011626522982568408,0,144319,0.031863972495414915
424,1181.8999999999912,0.7488755622188905,0.0006070532790639673,4,143885,0.021964852050003262
425,1438.3999999999908,0.7841444270015698,4.3864840124025156e-05,5,179574,0.027283771873237814
426,926.0999999999956,0.7270742358078602,0.00029638857294167915,1,134483,0.01914055861907564
427,1074.4999999999957,0.6908713692946058,0.0004242719673581397,3,100278,0.022647493612974603
428,897.5999999999966,0.6786684782608695,0.00038548902944360525,3,90285,0.021617570048686453
429,1113.6999999999948,0.7947494033412887,0.0002595113483557037,3,184290,0.01953327101012321
430,1548.8999999999905,0.7602739726027398,0.00019876255681198902,5,159717,0.03052449658109832
431,1465.499999999993,0.6651131824234354,0.000662285532025011,5,83501,0.04312819995489433
432,956.9999999999969,0.7045133991537377,3.739783298901535e-05,1,118486,0.020600479930910024
433,1053.7999999999952,0.7372693726937269,0.00036633159545651186,3,141424,0.0207590829849155
434,1487.8999999999885,0.7361827560795873,6.435961679782656e-05,0,142266,0.031923997101542916
435,1548.0999999999856,0.7941176470588235,9.796035180136715e-05,5,181223,0.02723587776797107
436,1861.799999999986,0.7798594847775175,0.0003008018038078159,0,176580,0.03325020975423741
437,1471.7999999999868,0.7762237762237763,0.0008376780253867762,5,167814,0.027202988789741693
438,1642.1999999999864,0.7916006339144216,0.0004150634077153783,0,180938,0.02857936359424422
439,1073.799999999995,0.78046875,0.0003326639933186359,3,171931,0.019137185363174297
440,937.1999999999979,0.6664442961974649,7.756587582906889e-05,3,85124,0.024834633139858352
441,1666.599999999992,0.830423940149626,0.0010722813662025423,4,211124,0.025309352378600485
442,1127.599999999993,0.7661042944785276,0.0007716801637977326,1,162564,0.020405474882531905
443,1426.1999999999925,0.6894409937888198,0.0003239712658550333,5,102021,0.036736649966516134
444,798.4999999999962,0.6947148817802503,0.00040802325371463646,2,105328,0.01870242332963015
445,1015.7999999999973,0.7732198142414861,0.0004850207589018544,6,171959,0.018733955773953218
446,1545.7999999999845,0.8011226944667201,0.0003696080850389467,4,185416,0.02470551305719514
447,1305.39999999999,0.7055084745762712,2.0060140300621263e-06,0,121461,0.03349585556240075
448,1383.099999999993,0.7161290322580646,0.00015697059785236138,0,122343,0.03291291022217907
449,1205.4999999999889,0.7922283901665345,0.0009300215379039699,4,177802,0.020250253819195995
450,1783.09999999999,0.7135714285714285,0.0007799048213209871,0,113310,0.03765476308123814
451,799.4999999999987,0.675,5.857560967781409e-05,6,98835,0.02051646517511298
452,1447.1999999999912,0.7756211180124224,0.000365094553471307,5,165754,0.026873025771432284
453,980.2999999999976,0.6147692307692307,0.00012972224061068416,4,47341,0.038075868646416905
454,1419.3999999999885,0.7672811059907834,0.00025743846719130623,0,166102,0.028047620736552616
455,1207.1999999999932,0.7015449438202247,0.0004396514082552826,4,107395,0.026637538298384025
456,1391.3999999999899,0.7410979228486647,0.00043279752698590376,0,142239,0.02970652539647809
457,1171.999999999993,0.7270742358078602,7.138066590304401e-05,4,126873,0.02374253816174525
458,561.3000000000022,0.6709200805910007,8.692727463602547e-05,2,86862,0.01595923722157389
459,1515.6999999999903,0.7361827560795873,0.0002513201243996167,5,133835,0.031211018693138498
460,1428.0999999999888,0.7625954198473283,0.00032079507697410176,3,165260,0.025962258855548606
461,1024.899999999997,0.6894409937888198,0.0002401198793984365,1,107769,0.024257021788819274
462,1555.3999999999892,0.7661042944785276,0.0011350250272539298,5,164834,0.029469530199016387
463,1374.299999999993,0.6884906960716747,8.042292611430888e-05,5,99639,0.036678636003569146
464,1505.2999999999909,0.7649310872894334,0.0007127033513139057,0,171577,0.030105082780665354
465,933.0999999999964,0.7416481069042317,7.221650508223655e-05,1,151542,0.0195783832550201
466,1256.2999999999909,0.6903939184519696,0.0,5,111186,0.03426992562507175
467,1350.599999999993,0.6981132075471698,1.7452322061540497e-05,5,109483,0.034851778791933366
468,1555.2999999999922,0.6713709677419355,0.0006128372861839795,5,87396,0.0427934993056213
469,1651.1999999999891,0.785377358490566,0.00023410183730825012,0,184505,0.0304371173631603
470,1085.5999999999967,0.6346886912325286,0.00022667958539702028,4,57802,0.03432191001646414
471,1643.8999999999905,0.7756211180124224,0.00025621256972849053,5,169110,0.029726533931437978
472,1420.7999999999902,0.6956824512534819,0.0005558999212973829,0,102445,0.0356123129704527
473,1273.59999999999,0.6961672473867596,0.00011735182075863438,0,115512,0.03403140912144948
474,1095.1999999999946,0.7313323572474377,0.0005311256480261155,1,138604,0.021879169685516012
475,714.6999999999992,0.652088772845953,0.00021972540342613824,6,74398,0.019843295494631312
476,1780.8999999999874,0.8175122749590835,0.00025325927129534343,0,207854,0.029649608307039648
477,1342.9999999999911,0.7085106382978723,0.00015346007329975267,0,125024,0.033985577527753115
478,1649.4999999999911,0.7522590361445783,0.0002645598169980267,0,157900,0.03334073083079017
479,1690.1999999999857,0.8256198347107438,0.00020807937752938862,5,203414,0.027079049372558926
480,867.0999999999963,0.6602775941837409,1.855562977807467e-05,3,80089,0.02325887131764336
481,961.1999999999978,0.635092180546726,0.0004530248351223635,1,58956,0.028030941742965422
482,1465.5999999999888,0.7884767166535123,0.00022913934069578693,0,186265,0.027509582007241858
483,814.0999999999985,0.655511811023622,0.00023971867659242408,1,73145,0.0223693478036754
484,1026.299999999995,0.6754563894523327,0.00019592070360273438,4,87840,0.02626238340033965
485,971.1999999999966,0.6986013986013986,0.0002398858444282626,3,106178,0.021264144759285522
486,590.9000000000021,0.7356406480117821,9.361398806956587e-06,2,146654,0.015305662708527599
487,1482.299999999989,0.7928571428571428,0.000262472607161986,0,188160,0.02753553484476725
488,1526.8999999999874,0.7866141732283465,0.0006891326864606758,4,176355,0.025137625466406965
489,1595.6999999999898,0.7100213219616205,0.0005300892074439166,5,116290,0.0350809898204377
490,1713.099999999989,0.7829153605015674,0.0006361404824998679,0,182707,0.030933905176933903
491,1603.9999999999939,0.6686746987951807,2.2701392106869727e-05,0,89065,0.04625980436121665
492,1565.299999999991,0.7684615384615384,0.0010735518417549147,5,165332,0.029680486004779953
493,1053.1999999999948,0.6837782340862423,0.0004963547381717054,4,94740,0.024977952438908445
494,1430.999999999991,0.6903939184519696,0.000222333221665219,0,105300,0.03700486988853338
495,1299.2999999999895,0.777431906614786,0.0005028408502022395,3,171202,0.021838573940138852
496,1514.1999999999919,0.7015449438202247,0.0001671678358385105,5,107970,0.036121693254952104
497,581.8000000000011,0.797923322683706,0.000128953268565827,6,194540,0.01469447441006306
498,1107.9999999999943,0.8089068825910931,0.0007866440732172196,1,198918,0.019528649109000644
499,1016.399999999998,0.709013484740951,0.00037111259556149324,1,118841,0.022073145363217347
500,932.8999999999986,0.6913494809688582,0.0002763618662082256,1,103163,0.022019794116219696
501,969.7999999999962,0.7394522575869726,0.00041887483437249635,3,137985,0.018670635823753102
502,1073.1999999999955,0.7286652078774617,0.0016119994409907567,6,138525,0.0200381567568663
503,1725.6999999999894,0.8161764705882353,0.0004756927936620656,0,206297,0.02914251451511426
504,905.1999999999965,0.76905311778291,2.0060140300621263e-06,1,163705,0.017465400917493046
505,857.899999999997,0.7000700770847933,0.00010849192545919333,3,106840,0.018921162512545973
506,1394.0999999999888,0.7477544910179641,0.000997791378552902,3,150352,0.02424334503046835
507,1542.199999999988,0.7410979228486647,0.0011841389374232841,5,138862,0.030295236248644466
508,1446.9999999999914,0.7135714285714285,0.0004001663654302265,5,119933,0.03362602481046685
509,1340.9999999999911,0.702037947997189,0.000424338834492475,4,108248,0.02894239024105827
510,821.0999999999975,0.6491228070175439,1.2036084180372757e-05,3,68019,0.023304489860209925
511,1325.799999999991,0.7878548895899053,0.00014356373741811285,4,181055,0.023149456171735087
512,1268.6999999999919,0.7661042944785276,0.001155296913479946,4,162576,0.02291657683074566
513,1722.599999999986,0.7394522575869726,0.00013413547147682082,0,149020,0.03577838722554493
514,1544.5999999999894,0.8128559804719284,2.2114784973836405e-05,0,201126,0.027449533477867716
515,1059.499999999996,0.6568047337278107,0.00040722084810261165,4,75665,0.030127533921230732
516,1543.9999999999882,0.7829153605015674,0.00015030298931434531,5,178143,0.02823631891501297
517,1044.9999999999964,0.7197406340057637,0.00016282147210670925,3,126384,0.022320064209915117
518,1069.4999999999957,0.6722745625841184,0.00031812039160068555,4,89154,0.028262894224581524
519,943.0999999999989,0.6091463414634146,1.0030070150310631e-06,4,47883,0.042217517785741586
520,1467.8999999999935,0.6759133964817321,0.00019130687133359143,5,89084,0.040080596890622794
521,1040.599999999996,0.8011226944667201,0.00026707847905799365,3,184128,0.017828020242872427
522,1417.7999999999904,0.7672811059907834,4.7029884482567624e-05,5,166563,0.02819239214476421
523,1488.9999999999916,0.666,0.0006542471472331189,5,82085,0.04186477949275643
524,1116.699999999994,0.738905325443787,0.0006298549718723399,3,134051,0.020682299211494535
525,1367.799999999995,0.6607142857142857,0.00012236685583378972,5,84175,0.044031902766890486
526,1134.8999999999965,0.6903939184519696,0.00013657612188006308,4,100969,0.02655664114068251
527,1579.1999999999928,0.76905311778291,0.0002973103841507315,5,168741,0.03068738937527355
528,1117.7999999999927,0.7947494033412887,0.00016248713643503228,3,187743,0.019736481739770762
529,1239.1999999999916,0.7960159362549801,0.00014911370956795139,4,184599,0.021658669019762954
530,984.3999999999962,0.7050105857445307,0.0003550644833209963,3,105984,0.02000035922609874
531,1577.8999999999855,0.7878548895899053,2.514204251011198e-05,0,183297,0.028471941452891808
532,1511.4999999999884,0.7637614678899083,0.0013913044641167553,5,161506,0.028499600461601323
533,1548.6999999999937,0.6942321056289089,0.0005382661027283601,5,106459,0.03818903198130364
534,1643.1999999999848,0.8017656500802568,0.0005835829149122402,0,188922,0.02824899473783884
535,1151.7999999999945,0.6682274247491639,0.0006160516848559601,1,84919,0.028320707280521395
536,1653.199999999987,0.7545317220543807,6.018042090186378e-06,0,153226,0.03233676411966877
537,1693.1999999999919,0.7884767166535123,0.0004924119653578571,0,185863,0.03046202883266385
538,424.0000000000022,0.6267252195734002,0.00010932776463838587,6,58686,0.014656115527990397
539,1211.5999999999935,0.721820809248555,0.00012119668098292013,4,124748,0.02509765764457439
540,1504.799999999989,0.7115384615384616,0.0006392832378136321,0,114006,0.03373910170733387
541,1683.1999999999866,0.7960159362549801,0.0007339679684369065,0,189870,0.02908719836850448
542,710.5999999999993,0.6102626756261453,0.00017586056330211308,6,45216,0.025483043210698275
543,1756.799999999988,0.8017656500802568,0.0021017868713259493,4,191347,0.02676034978247061
544,867.2999999999978,0.6302839116719243,9.796035180136716e-05,3,55216,0.026882848691548875
545,777.0999999999996,0.5842105263157895,5.3159371796646344e-05,3,27348,0.03916275192646293
546,1362.6999999999896,0.8049959709911362,0.001426242541807004,4,190437,0.021490550435841273
547,1493.5999999999858,0.8155102040816327,0.0008006224884425731,5,194586,0.025004820236519232
548,1433.5999999999876,0.7750193948797518,8.843178515857206e-05,5,166931,0.027063040204894032
549,1450.7999999999925,0.6727272727272727,0.00018699394116895786,0,89805,0.04164386899903054
550,911.599999999998,0.7197406340057637,8.28149458743981e-05,1,134843,0.020730775791699404
551,1338.5999999999897,0.7941176470588235,0.0009387031208451828,4,177676,0.021412364941608315
552,1746.7999999999884,0.7744186046511627,0.0003573212491048162,0,175921,0.032463199358133264
553,867.6999999999977,0.624765478424015,0.0004811090315432332,3,51508,0.026873403010371236
554,890.4999999999976,0.7176724137931034,7.221650508223655e-05,3,132855,0.020000327911649626
555,987.3999999999966,0.7228654124457308,0.00017057805968961616,1,133573,0.02124485766572769
556,1120.6999999999916,0.8269867549668874,0.0003889389326931077,1,205095,0.018300244815584153
557,1485.09999999999,0.7556732223903178,0.0002800061250295051,0,156918,0.030471124665582865
558,919.7999999999973,0.6651131824234354,0.0007689720448571485,3,80632,0.022541386358766385
559,1040.9999999999975,0.7239130434782609,0.000605949971347433,1,131669,0.021318535758267816
560,1049.4999999999957,0.7000700770847933,0.0005348367739817306,3,102791,0.021039230005049744
561,754.9999999999969,0.7438570364854803,0.0005036432558142644,2,143445,0.015353307853729787
562,1166.4999999999936,0.6986013986013986,0.0004084101278490056,4,109419,0.0262035838111429
563,1090.3999999999944,0.7539622641509434,0.0003105978389879526,1,162560,0.02171184190276337
564,1354.8999999999908,0.7085106382978723,0.00013607461837254756,5,114339,0.031704057823515076
565,1102.1999999999941,0.7637614678899083,0.0003760798683978377,1,167693,0.020745478361710937
566,859.0999999999966,0.7115384615384616,0.0006292197340961536,1,124842,0.019042802560244945
567,1327.7999999999936,0.6951983298538622,0.00031494420271975385,5,109262,0.03453273441429943
568,1077.999999999997,0.6416184971098265,0.000380808330040127,4,64170,0.03289290533065983
569,1483.3999999999912,0.7505634861006761,0.00017191540237632423,0,161623,0.03147960775413966
570,1464.599999999989,0.7928571428571428,0.0004894674233351589,5,179303,0.026253315671711696
571,1360.2999999999952,0.6823770491803278,2.323632918155296e-05,5,100699,0.03703864033287488
572,856.2999999999985,0.7192224622030238,5.115335776658422e-05,6,139608,0.02065508167785384
573,882.2999999999953,0.6986013986013986,0.0004576243387198631,2,105700,0.018688804240742936
574,1480.5999999999922,0.8135179153094463,0.00015529891949397627,4,200451,0.024017317772862843
575,1498.0999999999926,0.7202595529920692,0.0003288860002286856,0,125383,0.0336789982756095
576,1229.5999999999967,0.6166666666666667,9.327965239788887e-05,5,51975,0.05838587687218076
577,1156.5999999999926,0.7421991084695394,0.000580526131628336,4,139040,0.022025597181628043
578,1253.199999999994,0.6563731931668857,6.904031620130483e-05,5,77993,0.041353757636439635
579,1021.5999999999965,0.6457659987071752,0.00028869885249310773,4,69437,0.030846624170265763
580,1451.399999999992,0.676829268292683,0.00013864900304446062,0,94838,0.04055271362070437
581,1316.2999999999915,0.6777476255088195,8.024056120248505e-06,5,92812,0.03724928051419229
582,1381.7999999999952,0.6363057324840764,5.5337329886428086e-05,5,61151,0.05083907293742002
583,1179.6999999999955,0.7562452687358062,0.00010237358266750384,4,158904,0.02296720732176211
584,1573.599999999988,0.7872340425531915,0.0005859980921214498,0,181323,0.027844803802346642
585,1383.5999999999917,0.6576695194206715,0.0005412894524450971,5,79665,0.04320695722840683
586,471.80000000000314,0.6651131824234354,5.5834057170062515e-05,2,84766,0.01397209872975887
587,1153.299999999992,0.7916006339144216,0.0008395026876434138,3,177892,0.018572274349071216
588,1462.4999999999911,0.7291970802919708,0.0008405389834915553,5,129077,0.03150822156944826
589,1616.6999999999873,0.7792511700468019,0.0002918750413740394,5,170110,0.02853808613419552
590,1229.9999999999948,0.797923322683706,0.0012746547482686426,3,185246,0.019932813414153337
591,1533.9999999999914,0.7050105857445307,0.0006083906217506752,5,113076,0.034978038253517515
592,1471.999999999991,0.7361827560795873,0.0004197441071188567,4,143270,0.028926721571899024
593,1564.3999999999915,0.7212996389891697,0.0003375285773415366,0,130684,0.03504493065163389
594,1176.4999999999927,0.7708333333333334,0.00012520870904304436,6,170557,0.021835637710772612
595,1542.3999999999864,0.8222222222222222,0.00023646129190551374,0,205623,0.025899387946005478
596,903.9999999999984,0.644932214331827,0.0003005677688376419,1,68299,0.025369489200564588
597,1299.499999999993,0.6800544588155207,6.218643493192591e-05,0,100814,0.03783066331329379
598,1824.3999999999849,0.8256198347107438,0.0009372599051957776,5,205035,0.028409890480992378
599,837.7999999999988,0.5942891136228435,0.00012036084180372757,6,37606,0.035969285802274945
600,980.7999999999964,0.7156160458452722,0.0005169498155470098,1,127534,0.021846492694493312
601,844.4999999999981,0.6880165289256198,0.0004160329811632416,1,97451,0.01940887859825992
602,813.1999999999981,0.6259398496240601,0.00037027675638230076,1,53400,0.026620604483257617
603,972.3999999999963,0.7678708685626441,8.706100890469627e-05,6,172354,0.019728997847148474
604,1721.7999999999893,0.8155102040816327,0.0006825462737286385,5,199757,0.028540042230239104
605,1064.8999999999965,0.7075070821529745,0.0003686719451582511,3,116777,0.023104237447978137
606,1557.4999999999877,0.7625954198473283,0.00020695378076807601,0,162702,0.030620735405875402
607,1914.099999999988,0.7732198142414861,0.00016529555607711923,0,176432,0.03416352923311799
608,436.60000000000286,0.708008504606662,0.00023125998409899548,6,122458,0.013465852463250825
609,1678.6999999999887,0.7556732223903178,0.00067612702883244,0,154078,0.03182243947542608
610,987.5999999999973,0.6620278330019881,0.0007434622331081916,3,78456,0.02431352349923952
611,1308.9999999999939,0.6889655172413793,0.00022669478247300563,3,106448,0.030509751372256776
612,1358.7999999999936,0.6777476255088195,0.00018154426972062242,5,95488,0.03906954238700997
613,1432.8999999999892,0.7573919636087946,0.0002268801868000266,4,154839,0.026171857368578664
614,1810.7999999999843,0.7934868943606036,0.00042704205474189877,5,177926,0.030550656096229374
615,1161.5999999999915,0.7511278195488722,0.0005931114815550353,4,141745,0.021566977725398753
616,1465.3999999999903,0.7614329268292683,0.00017518074743636978,0,155210,0.0291695007509933
617,1343.7999999999925,0.666,0.0001786522661606162,0,85836,0.04027251088452133
618,919.6999999999946,0.6913494809688582,0.0003492693316785946,3,95320,0.019620204863191215
619,1005.3999999999963,0.7156160458452722,0.00034877897269346825,3,128058,0.021788353093380182
620,1414.0999999999901,0.7666922486569455,2.4559343196617745e-05,5,166391,0.0283605046516978
621,1022.8999999999967,0.641206675224647,8.692727463602546e-06,4,63669,0.03181282507813512
622,1056.1999999999953,0.709013484740951,0.0006666653293239802,3,114931,0.021331605546693833
623,1025.3999999999955,0.6731805929919138,0.00021063147315652326,4,94298,0.026717399136473873
624,1210.7999999999943,0.7394522575869726,0.000365763224814661,4,144646,0.024235155062672806
625,1662.6999999999891,0.7511278195488722,0.0006656288887417816,0,152167,0.03201802388354411
626,991.3999999999965,0.7649310872894334,0.00015202242991154154,6,161020,0.018326453065225345
627,1170.0999999999945,0.7708333333333334,0.0002138745291717904,4,164969,0.021394538508490938
628,899.6999999999964,0.6525146962769431,0.0004947244537536232,6,71205,0.023060144071689406
629,1481.1999999999884,0.7270742358078602,0.0004695410173032083,0,125067,0.031576804103430785
630,869.9999999999984,0.6330798479087453,0.0002440650403242254,1,58928,0.02713422933296566
631,1156.5999999999945,0.7176724137931034,0.0003262781819896048,4,122272,0.02478664586560149
632,838.2999999999982,0.6021699819168174,0.00015680343001652286,1,38809,0.03347212272579629
633,1438.3999999999903,0.75,7.455685478397568e-05,0,160432,0.031163955877313094
634,1349.5999999999929,0.697138869504536,8.742877814354101e-05,5,105397,0.03398492466836052
635,1131.2999999999968,0.7265454545454545,4.0454616272919546e-05,4,137906,0.025105709386930707
636,1136.399999999993,0.7494373593398349,0.0002528771733848554,1,157932,0.02171987876057035
637,1444.1999999999907,0.7551020408163265,0.00015185526207570297,0,160314,0.030284212071915017
638,730.8999999999996,0.7416481069042317,0.0007063509735520423,2,143715,0.015405269089825126
639,1416.4999999999925,0.7786438035853468,0.0003360742171697415,4,171589,0.02468424086023507
640,1639.6999999999882,0.7596958174904943,0.0008768621661073233,0,161774,0.03096650633034521
641,1125.2999999999947,0.6682274247491639,2.1213598367906976e-05,6,92452,0.028323150818593865
